source,time,value,unit
Noah’s Apple Watch,149658,149.07692307692307,count/min
Noah’s Apple Watch,149659,143.72727272727272,count/min
Noah’s Apple Watch,149660,139.25,count/min
Noah’s Apple Watch,149661,128.6153846153846,count/min
Noah’s Apple Watch,149662,132.45454545454547,count/min
Noah’s Apple Watch,149663,120.91666666666667,count/min
Noah’s Apple Watch,149664,119.08333333333333,count/min
Noah’s Apple Watch,149665,119.92307692307692,count/min
Noah’s Apple Watch,149666,120.41666666666667,count/min
Noah’s Apple Watch,149667,116.0,count/min
Noah’s Apple Watch,149670,65.0,count/min
Noah’s Apple Watch,149679,102.0,count/min
Noah’s Apple Watch,149684,59.0,count/min
Noah’s Apple Watch,149693,102.0,count/min
Noah’s Apple Watch,149697,85.0,count/min
Noah’s Apple Watch,149701,84.0,count/min
Noah’s Apple Watch,149707,88.0,count/min
Noah’s Apple Watch,149713,79.0,count/min
Noah’s Apple Watch,149721,81.0,count/min
Noah’s Apple Watch,149725,87.0,count/min
Noah’s Apple Watch,149736,94.0,count/min
Noah’s Apple Watch,149754,81.0,count/min
Noah’s Apple Watch,149758,85.0,count/min
Noah’s Apple Watch,149765,79.0,count/min
Noah’s Apple Watch,149767,93.0,count/min
Noah’s Apple Watch,149783,72.0,count/min
Noah’s Apple Watch,149792,72.0,count/min
Noah’s Apple Watch,149797,78.0,count/min
Noah’s Apple Watch,149802,86.0,count/min
Noah’s Apple Watch,149807,75.0,count/min
Noah’s Apple Watch,149818,73.0,count/min
Noah’s Apple Watch,149825,74.0,count/min
Noah’s Apple Watch,149831,81.1717,count/min
Noah’s Apple Watch,149833,79.0,count/min
Noah’s Apple Watch,149837,82.0,count/min
Noah’s Apple Watch,149843,78.0,count/min
Noah’s Apple Watch,149847,81.0,count/min
Noah’s Apple Watch,149865,85.0,count/min
Noah’s Apple Watch,149869,82.0,count/min
Noah’s Apple Watch,149874,84.0,count/min
Noah’s Apple Watch,149878,94.0,count/min
Noah’s Apple Watch,149884,84.0,count/min
Noah’s Apple Watch,149887,59.0,count/min
Noah’s Apple Watch,149896,82.0,count/min
Noah’s Apple Watch,149899,84.0,count/min
Noah’s Apple Watch,149917,81.0,count/min
Noah’s Apple Watch,149922,85.0,count/min
Noah’s Apple Watch,149927,93.0,count/min
Noah’s Apple Watch,149935,85.5,count/min
Noah’s Apple Watch,149936,101.0,count/min
Noah’s Apple Watch,149939,87.0,count/min
Noah’s Apple Watch,149943,72.0,count/min
Noah’s Apple Watch,149951,83.0,count/min
Noah’s Apple Watch,149953,91.0,count/min
Noah’s Apple Watch,149957,71.0,count/min
Noah’s Apple Watch,149966,112.5,count/min
Noah’s Apple Watch,149967,101.33333333333333,count/min
Noah’s Apple Watch,149968,93.5,count/min
Noah’s Apple Watch,149969,95.2,count/min
Noah’s Apple Watch,149974,109.0,count/min
Noah’s Apple Watch,149975,95.28571428571429,count/min
Noah’s Apple Watch,149976,93.5,count/min
Noah’s Apple Watch,149977,94.25,count/min
Noah’s Apple Watch,149978,95.33333333333333,count/min
Noah’s Apple Watch,149979,87.16666666666667,count/min
Noah’s Apple Watch,149980,85.75,count/min
Noah’s Apple Watch,149981,89.75,count/min
Noah’s Apple Watch,149982,91.25,count/min
Noah’s Apple Watch,149983,89.83333333333333,count/min
Noah’s Apple Watch,149984,85.66666666666667,count/min
Noah’s Apple Watch,149985,84.41666666666667,count/min
Noah’s Apple Watch,149986,82.75,count/min
Noah’s Apple Watch,149987,79.3,count/min
Noah’s Apple Watch,149988,72.0,count/min
Noah’s Apple Watch,149996,77.0,count/min
Noah’s Apple Watch,149997,77.0,count/min
Noah’s Apple Watch,150014,69.0,count/min
Noah’s Apple Watch,150018,66.0,count/min
Noah’s Apple Watch,150021,71.0,count/min
Noah’s Apple Watch,150022,72.7827,count/min
Noah’s Apple Watch,150027,71.0,count/min
Noah’s Apple Watch,150041,86.0,count/min
Noah’s Apple Watch,150045,77.0,count/min
Noah’s Apple Watch,150709,113.0,count/min
Noah’s Apple Watch,150712,93.0,count/min
Noah’s Apple Watch,150714,108.0,count/min
Noah’s Apple Watch,150721,128.9,count/min
Noah’s Apple Watch,150722,118.46153846153847,count/min
Noah’s Apple Watch,150723,114.88888888888889,count/min
Noah’s Apple Watch,150732,72.0,count/min
Noah’s Apple Watch,150735,81.0,count/min
Noah’s Apple Watch,150738,79.49154999999999,count/min
Noah’s Apple Watch,150744,80.0,count/min
Noah’s Apple Watch,150749,83.0,count/min
Noah’s Apple Watch,150752,88.0,count/min
Noah’s Apple Watch,150761,87.0,count/min
Noah’s Apple Watch,150763,82.0,count/min
Noah’s Apple Watch,150768,79.0,count/min
Noah’s Apple Watch,150772,78.0,count/min
Noah’s Apple Watch,150779,83.0,count/min
Noah’s Apple Watch,150782,84.0,count/min
Noah’s Apple Watch,150787,99.0,count/min
Noah’s Apple Watch,150791,72.0,count/min
Noah’s Apple Watch,150793,86.0,count/min
Noah’s Apple Watch,150794,118.0,count/min
Noah’s Apple Watch,150795,112.7,count/min
Noah’s Apple Watch,150796,103.08333333333333,count/min
Noah’s Apple Watch,150797,119.9090909090909,count/min
Noah’s Apple Watch,150798,147.27272727272728,count/min
Noah’s Apple Watch,150799,137.8,count/min
Noah’s Apple Watch,150800,72.0,count/min
Noah’s Apple Watch,150805,90.0,count/min
Noah’s Apple Watch,150806,89.0,count/min
Noah’s Apple Watch,150812,86.0,count/min
Noah’s Apple Watch,150820,85.0,count/min
Noah’s Apple Watch,150822,79.0,count/min
Noah’s Apple Watch,150828,110.28571428571429,count/min
Noah’s Apple Watch,150829,117.61538461538461,count/min
Noah’s Apple Watch,150830,131.88888888888889,count/min
Noah’s Apple Watch,150831,68.0,count/min
Noah’s Apple Watch,150835,100.0,count/min
Noah’s Apple Watch,150841,62.0,count/min
Noah’s Apple Watch,150843,115.14285714285714,count/min
Noah’s Apple Watch,150844,105.07692307692308,count/min
Noah’s Apple Watch,150845,105.8,count/min
Noah’s Apple Watch,150847,110.42857142857143,count/min
Noah’s Apple Watch,150850,105.0,count/min
Noah’s Apple Watch,150854,95.0,count/min
Noah’s Apple Watch,150858,67.0,count/min
Noah’s Apple Watch,150864,77.0,count/min
Noah’s Apple Watch,150872,118.0,count/min
Noah’s Apple Watch,150874,114.8,count/min
Noah’s Apple Watch,150875,114.25,count/min
Noah’s Apple Watch,150877,121.0,count/min
Noah’s Apple Watch,150878,116.8,count/min
Noah’s Apple Watch,150879,106.66666666666667,count/min
Noah’s Apple Watch,150880,107.0,count/min
Noah’s Apple Watch,150882,126.16666666666667,count/min
Noah’s Apple Watch,150883,129.15384615384616,count/min
Noah’s Apple Watch,150884,116.0,count/min
Noah’s Apple Watch,150885,115.0,count/min
Noah’s Apple Watch,150889,113.0,count/min
Noah’s Apple Watch,150890,84.0,count/min
Noah’s Apple Watch,150893,80.5,count/min
Noah’s Apple Watch,150901,86.0,count/min
Noah’s Apple Watch,150906,86.0,count/min
Noah’s Apple Watch,150911,71.0,count/min
Noah’s Apple Watch,150916,76.0,count/min
Noah’s Apple Watch,150918,65.0,count/min
Noah’s Apple Watch,150922,71.0,count/min
Noah’s Apple Watch,150929,72.0,count/min
Noah’s Apple Watch,150936,71.0,count/min
Noah’s Apple Watch,150937,75.9482,count/min
Noah’s Apple Watch,150939,70.0,count/min
Noah’s Apple Watch,150944,74.0,count/min
Noah’s Apple Watch,150948,60.0,count/min
Noah’s Apple Watch,150954,68.0,count/min
Noah’s Apple Watch,150958,91.0,count/min
Noah’s Apple Watch,150964,96.4,count/min
Noah’s Apple Watch,150965,92.0,count/min
Noah’s Apple Watch,150966,91.75,count/min
Noah’s Apple Watch,150967,88.33333333333333,count/min
Noah’s Apple Watch,150969,102.875,count/min
Noah’s Apple Watch,150970,101.92307692307692,count/min
Noah’s Apple Watch,150978,103.5,count/min
Noah’s Apple Watch,150979,98.0,count/min
Noah’s Apple Watch,150982,89.0,count/min
Noah’s Apple Watch,150988,66.0,count/min
Noah’s Apple Watch,150992,64.0,count/min
Noah’s Apple Watch,150994,94.0,count/min
Noah’s Apple Watch,150995,102.0,count/min
Noah’s Apple Watch,150996,99.16666666666667,count/min
Noah’s Apple Watch,150997,93.66666666666667,count/min
Noah’s Apple Watch,151000,87.0,count/min
Noah’s Apple Watch,151002,99.0,count/min
Noah’s Apple Watch,151007,106.0,count/min
Noah’s Apple Watch,151008,102.2,count/min
Noah’s Apple Watch,151009,59.0,count/min
Noah’s Apple Watch,151011,73.0,count/min
Noah’s Apple Watch,151019,55.0,count/min
Noah’s Apple Watch,151023,109.33333333333333,count/min
Noah’s Apple Watch,151024,108.0,count/min
Noah’s Apple Watch,151025,99.0,count/min
Noah’s Apple Watch,151026,98.0,count/min
Noah’s Apple Watch,151027,97.0,count/min
Noah’s Apple Watch,151047,53.0,count/min
Noah’s Apple Watch,151054,67.0,count/min
Noah’s Apple Watch,151065,65.0,count/min
Noah’s Apple Watch,151069,85.0,count/min
Noah’s Apple Watch,151073,85.0,count/min
Noah’s Apple Watch,151079,67.0,count/min
Noah’s Apple Watch,151086,77.0,count/min
Noah’s Apple Watch,151088,65.0,count/min
Noah’s Apple Watch,151091,104.0,count/min
Noah’s Apple Watch,151098,102.0,count/min
Noah’s Apple Watch,151103,102.0,count/min
Noah’s Apple Watch,151108,62.0,count/min
Noah’s Apple Watch,151115,71.0,count/min
Noah’s Apple Watch,151121,85.0,count/min
Noah’s Apple Watch,151123,87.0,count/min
Noah’s Apple Watch,151128,53.0,count/min
Noah’s Apple Watch,151136,79.0,count/min
Noah’s Apple Watch,151140,73.0,count/min
Noah’s Apple Watch,151143,73.0,count/min
Noah’s Apple Watch,151151,83.0,count/min
Noah’s Apple Watch,151154,78.0,count/min
Noah’s Apple Watch,151161,84.0,count/min
Noah’s Apple Watch,151163,97.0,count/min
Noah’s Apple Watch,151169,85.0,count/min
Noah’s Apple Watch,151173,87.3243,count/min
Noah’s Apple Watch,151176,83.0,count/min
Noah’s Apple Watch,151182,78.0,count/min
Noah’s Apple Watch,151189,81.0,count/min
Noah’s Apple Watch,151199,70.0,count/min
Noah’s Apple Watch,151204,85.0,count/min
Noah’s Apple Watch,151208,77.0,count/min
Noah’s Apple Watch,151216,82.0,count/min
Noah’s Apple Watch,151221,88.0,count/min
Noah’s Apple Watch,151223,86.0,count/min
Noah’s Apple Watch,151230,84.0,count/min
Noah’s Apple Watch,151231,87.0,count/min
Noah’s Apple Watch,151240,88.0,count/min
Noah’s Apple Watch,151242,83.0,count/min
Noah’s Apple Watch,151250,83.0,count/min
Noah’s Apple Watch,151255,81.0,count/min
Noah’s Apple Watch,151260,83.0,count/min
Noah’s Apple Watch,151266,86.0,count/min
Noah’s Apple Watch,151271,85.0,count/min
Noah’s Apple Watch,151274,70.0,count/min
Noah’s Apple Watch,151281,77.0,count/min
Noah’s Apple Watch,151282,79.0,count/min
Noah’s Apple Watch,151288,81.0,count/min
Noah’s Apple Watch,151294,79.0,count/min
Noah’s Apple Watch,151301,87.0,count/min
Noah’s Apple Watch,151303,80.0,count/min
Noah’s Apple Watch,151309,74.0,count/min
Noah’s Apple Watch,151324,71.0,count/min
Noah’s Apple Watch,151331,80.0,count/min
Noah’s Apple Watch,151335,77.0,count/min
Noah’s Apple Watch,151346,65.0,count/min
Noah’s Apple Watch,151367,70.0,count/min
Noah’s Apple Watch,151373,85.0,count/min
Noah’s Apple Watch,151381,88.0,count/min
Noah’s Apple Watch,151398,120.18181818181819,count/min
Noah’s Apple Watch,151399,124.5,count/min
Noah’s Apple Watch,151400,116.46153846153847,count/min
Noah’s Apple Watch,151401,114.63636363636364,count/min
Noah’s Apple Watch,151402,119.33333333333333,count/min
Noah’s Apple Watch,151403,114.83333333333333,count/min
Noah’s Apple Watch,151404,118.07692307692308,count/min
Noah’s Apple Watch,151405,118.0909090909091,count/min
Noah’s Apple Watch,151406,126.5,count/min
Noah’s Apple Watch,151407,118.75,count/min
Noah’s Apple Watch,151408,123.16666666666667,count/min
Noah’s Apple Watch,151409,125.76923076923077,count/min
Noah’s Apple Watch,151410,128.08333333333334,count/min
Noah’s Apple Watch,151411,115.0,count/min
Noah’s Apple Watch,151412,112.25,count/min
Noah’s Apple Watch,151413,107.25,count/min
Noah’s Apple Watch,151414,111.25,count/min
Noah’s Apple Watch,151415,103.25,count/min
Noah’s Apple Watch,151416,110.38461538461539,count/min
Noah’s Apple Watch,151417,109.08333333333333,count/min
Noah’s Apple Watch,151418,111.36363636363636,count/min
Noah’s Apple Watch,151419,107.53846153846153,count/min
Noah’s Apple Watch,151420,107.66666666666667,count/min
Noah’s Apple Watch,151425,73.0,count/min
Noah’s Apple Watch,151430,61.0,count/min
Noah’s Apple Watch,151434,104.689,count/min
Noah’s Apple Watch,151440,100.0,count/min
Noah’s Apple Watch,151444,103.0,count/min
Noah’s Apple Watch,151448,103.0,count/min
Noah’s Apple Watch,151453,105.0,count/min
Noah’s Apple Watch,151460,94.0,count/min
Noah’s Apple Watch,151462,105.0,count/min
Noah’s Apple Watch,151467,96.0,count/min
Noah’s Apple Watch,151475,101.0,count/min
Noah’s Apple Watch,151480,83.0,count/min
Noah’s Apple Watch,151485,74.0,count/min
Noah’s Apple Watch,151487,98.0,count/min
Noah’s Apple Watch,151496,90.0,count/min
Noah’s Apple Watch,151510,85.0,count/min
Noah’s Apple Watch,151524,90.0,count/min
Noah’s Apple Watch,151529,88.0,count/min
Noah’s Apple Watch,151535,72.0,count/min
Noah’s Apple Watch,151541,78.0,count/min
Noah’s Apple Watch,151549,87.0,count/min
Noah’s Apple Watch,151554,98.0,count/min
Noah’s Apple Watch,151561,73.0,count/min
Noah’s Apple Watch,151568,93.0,count/min
Noah’s Apple Watch,151573,75.0,count/min
Noah’s Apple Watch,151586,81.0,count/min
Noah’s Apple Watch,151588,73.0,count/min
Noah’s Apple Watch,151594,105.0,count/min
Noah’s Apple Watch,151599,72.0,count/min
Noah’s Apple Watch,151613,52.0,count/min
Noah’s Apple Watch,151621,62.0,count/min
Noah’s Apple Watch,151626,54.0,count/min
Noah’s Apple Watch,151629,69.0,count/min
Noah’s Apple Watch,151636,103.72727272727273,count/min
Noah’s Apple Watch,151637,107.0,count/min
Noah’s Apple Watch,151638,101.63636363636364,count/min
Noah’s Apple Watch,151639,102.0,count/min
Noah’s Apple Watch,151640,106.84615384615384,count/min
Noah’s Apple Watch,151641,107.36363636363636,count/min
Noah’s Apple Watch,151642,107.0,count/min
Noah’s Apple Watch,151643,105.46153846153847,count/min
Noah’s Apple Watch,151644,125.81818181818181,count/min
Noah’s Apple Watch,151645,128.91666666666666,count/min
Noah’s Apple Watch,151646,88.38461538461539,count/min
Noah’s Apple Watch,151647,102.0909090909091,count/min
Noah’s Apple Watch,151648,108.14285714285714,count/min
Noah’s Apple Watch,151649,84.0,count/min
Noah’s Apple Watch,151651,83.0,count/min
Noah’s Apple Watch,151655,83.4871,count/min
Noah’s Apple Watch,151661,75.0,count/min
Noah’s Apple Watch,151665,77.0,count/min
Noah’s Apple Watch,151670,78.0,count/min
Noah’s Apple Watch,151673,76.0,count/min
Noah’s Apple Watch,151685,82.0,count/min
Noah’s Apple Watch,152164,84.0,count/min
Noah’s Apple Watch,152169,90.0,count/min
Noah’s Apple Watch,152170,78.0,count/min
Noah’s Apple Watch,152176,83.0,count/min
Noah’s Apple Watch,152182,123.5,count/min
Noah’s Apple Watch,152183,126.25,count/min
Noah’s Apple Watch,152184,129.83333333333334,count/min
Noah’s Apple Watch,152185,127.46153846153847,count/min
Noah’s Apple Watch,152186,123.41666666666667,count/min
Noah’s Apple Watch,152187,125.7,count/min
Noah’s Apple Watch,152188,122.6,count/min
Noah’s Apple Watch,152189,107.5,count/min
Noah’s Apple Watch,152190,99.92307692307692,count/min
Noah’s Apple Watch,152191,108.0909090909091,count/min
Noah’s Apple Watch,152192,116.07692307692308,count/min
Noah’s Apple Watch,152193,148.27272727272728,count/min
Noah’s Apple Watch,152194,149.5,count/min
Noah’s Apple Watch,152195,137.41666666666666,count/min
Noah’s Apple Watch,152196,129.5,count/min
Noah’s Apple Watch,152197,114.84615384615384,count/min
Noah’s Apple Watch,152198,114.0909090909091,count/min
Noah’s Apple Watch,152199,113.15384615384616,count/min
Noah’s Apple Watch,152200,111.45454545454545,count/min
Noah’s Apple Watch,152201,109.5,count/min
Noah’s Apple Watch,152203,109.0,count/min
Noah’s Apple Watch,152209,108.031,count/min
Noah’s Apple Watch,152211,105.0,count/min
Noah’s Apple Watch,152214,103.0,count/min
Noah’s Apple Watch,152220,66.0,count/min
Noah’s Apple Watch,152223,98.0,count/min
Noah’s Apple Watch,152229,76.0,count/min
Noah’s Apple Watch,152233,92.0,count/min
Noah’s Apple Watch,152238,97.0,count/min
Noah’s Apple Watch,152244,66.0,count/min
Noah’s Apple Watch,152248,113.0,count/min
Noah’s Apple Watch,152251,113.0,count/min
Noah’s Apple Watch,152252,104.2,count/min
Noah’s Apple Watch,152253,103.8,count/min
Noah’s Apple Watch,152257,71.0,count/min
Noah’s Apple Watch,152264,131.0,count/min
Noah’s Apple Watch,152265,65.0,count/min
Noah’s Apple Watch,152269,83.0,count/min
Noah’s Apple Watch,152275,89.0,count/min
Noah’s Apple Watch,152280,89.0,count/min
Noah’s Apple Watch,152285,73.0,count/min
Noah’s Apple Watch,152288,84.0,count/min
Noah’s Apple Watch,152294,71.0,count/min
Noah’s Apple Watch,152298,85.0,count/min
Noah’s Apple Watch,152302,73.0,count/min
Noah’s Apple Watch,152311,69.0,count/min
Noah’s Apple Watch,152314,72.0,count/min
Noah’s Apple Watch,152317,75.0,count/min
Noah’s Apple Watch,152360,87.0,count/min
Noah’s Apple Watch,152375,72.5911,count/min
Noah’s Apple Watch,152376,76.0,count/min
Noah’s Apple Watch,152378,61.0,count/min
