Unnamed: 0,source,start,end,duration,value,sub_children
3736,Noah’s Iphone,2023-12-10 03:21:48 -0400,2023-12-10 04:11:19 -0400,-1 days +23:10:29,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
3737,Noah’s Iphone,2023-12-10 04:11:20 -0400,2023-12-10 04:11:22 -0400,-1 days +23:59:58,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
3738,Noah’s Iphone,2023-12-10 04:11:53 -0400,2023-12-10 04:12:11 -0400,-1 days +23:59:42,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
3739,Noah’s Iphone,2023-12-10 04:13:11 -0400,2023-12-10 04:13:12 -0400,-1 days +23:59:59,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
3740,Noah’s Iphone,2023-12-10 04:13:52 -0400,2023-12-10 09:00:00 -0400,-1 days +19:13:52,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
3741,Noah’s Iphone,2023-12-10 22:30:00 -0400,2023-12-11 00:04:21 -0400,-1 days +22:25:39,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
3742,Noah’s Iphone,2023-12-11 00:04:22 -0400,2023-12-11 00:34:32 -0400,-1 days +23:29:50,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
3743,Noah’s Iphone,2023-12-11 00:35:03 -0400,2023-12-11 01:01:59 -0400,-1 days +23:33:04,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
3744,Noah’s Iphone,2023-12-11 01:02:00 -0400,2023-12-11 01:02:07 -0400,-1 days +23:59:53,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
3745,Noah’s Iphone,2023-12-11 01:14:49 -0400,2023-12-11 01:18:44 -0400,-1 days +23:56:05,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
3746,Noah’s Iphone,2023-12-11 01:18:51 -0400,2023-12-11 01:58:56 -0400,-1 days +23:19:55,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
3747,Noah’s Iphone,2023-12-11 01:59:02 -0400,2023-12-11 02:24:05 -0400,-1 days +23:34:57,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
3748,Noah’s Iphone,2023-12-11 02:24:46 -0400,2023-12-11 02:26:38 -0400,-1 days +23:58:08,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
3749,Noah’s Iphone,2023-12-11 02:26:45 -0400,2023-12-11 09:00:02 -0400,-1 days +17:26:43,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
3750,Noah’s Iphone,2023-12-11 23:57:42 -0400,2023-12-12 00:17:30 -0400,-1 days +23:40:12,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
3751,Noah’s Iphone,2023-12-12 00:17:31 -0400,2023-12-12 00:17:47 -0400,-1 days +23:59:44,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
3752,Noah’s Iphone,2023-12-12 00:18:25 -0400,2023-12-12 00:38:35 -0400,-1 days +23:39:50,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
3753,Noah’s Iphone,2023-12-12 00:38:55 -0400,2023-12-12 00:56:31 -0400,-1 days +23:42:24,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
3754,Noah’s Iphone,2023-12-12 00:56:35 -0400,2023-12-12 00:57:15 -0400,-1 days +23:59:20,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
3755,Noah’s Iphone,2023-12-12 00:57:17 -0400,2023-12-12 01:07:41 -0400,-1 days +23:49:36,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
3756,Noah’s Iphone,2023-12-12 01:07:42 -0400,2023-12-12 01:07:43 -0400,-1 days +23:59:59,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
3757,Noah’s Iphone,2023-12-12 01:07:47 -0400,2023-12-12 01:07:50 -0400,-1 days +23:59:57,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
3758,Noah’s Iphone,2023-12-12 01:07:54 -0400,2023-12-12 01:09:02 -0400,-1 days +23:58:52,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
3759,Noah’s Iphone,2023-12-12 01:09:23 -0400,2023-12-12 01:29:58 -0400,-1 days +23:39:25,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
3760,Noah’s Iphone,2023-12-12 01:30:45 -0400,2023-12-12 01:38:27 -0400,-1 days +23:52:18,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
3761,Noah’s Iphone,2023-12-12 01:38:29 -0400,2023-12-12 01:38:31 -0400,-1 days +23:59:58,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
3762,Noah’s Iphone,2023-12-12 01:40:37 -0400,2023-12-12 01:44:30 -0400,-1 days +23:56:07,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
3763,Noah’s Iphone,2023-12-12 01:44:53 -0400,2023-12-12 03:00:53 -0400,-1 days +22:44:00,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
3764,Noah’s Iphone,2023-12-12 03:00:55 -0400,2023-12-12 03:36:24 -0400,-1 days +23:24:31,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
3765,Noah’s Iphone,2023-12-12 03:37:24 -0400,2023-12-12 03:42:48 -0400,-1 days +23:54:36,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
3766,Noah’s Iphone,2023-12-12 03:42:57 -0400,2023-12-12 03:43:03 -0400,-1 days +23:59:54,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
3767,Noah’s Iphone,2023-12-12 03:43:11 -0400,2023-12-12 03:56:59 -0400,-1 days +23:46:12,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
3768,Noah’s Iphone,2023-12-12 03:57:00 -0400,2023-12-12 03:57:01 -0400,-1 days +23:59:59,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
3769,Noah’s Iphone,2023-12-12 03:57:32 -0400,2023-12-12 04:20:08 -0400,-1 days +23:37:24,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
3770,Noah’s Iphone,2023-12-12 04:20:10 -0400,2023-12-12 04:39:34 -0400,-1 days +23:40:36,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
3771,Noah’s Iphone,2023-12-12 04:40:19 -0400,2023-12-12 04:40:23 -0400,-1 days +23:59:56,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
3772,Noah’s Iphone,2023-12-12 04:41:24 -0400,2023-12-12 04:52:49 -0400,-1 days +23:48:35,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
3773,Noah’s Iphone,2023-12-12 04:53:40 -0400,2023-12-12 05:12:32 -0400,-1 days +23:41:08,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
3774,Noah’s Iphone,2023-12-12 05:12:33 -0400,2023-12-12 05:12:38 -0400,-1 days +23:59:55,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
3775,Noah’s Apple Watch,2023-12-12 04:39:24 -0400,2023-12-12 05:21:24 -0400,-1 days +23:18:00,HKCategoryValueSleepAnalysisAsleepUnspecified,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
3776,Noah’s Apple Watch,2023-12-12 04:39:24 -0400,2023-12-12 05:21:24 -0400,-1 days +23:18:00,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
3777,Noah’s Apple Watch,2023-12-12 05:21:24 -0400,2023-12-12 05:21:54 -0400,-1 days +23:59:30,HKCategoryValueSleepAnalysisAwake,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
3778,Noah’s Apple Watch,2023-12-12 05:21:54 -0400,2023-12-12 05:48:24 -0400,-1 days +23:33:30,HKCategoryValueSleepAnalysisAsleepUnspecified,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
3779,Noah’s Apple Watch,2023-12-12 05:21:54 -0400,2023-12-12 05:48:24 -0400,-1 days +23:33:30,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
3780,Noah’s Iphone,2023-12-12 05:12:55 -0400,2023-12-12 05:52:17 -0400,-1 days +23:20:38,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
3781,Noah’s Iphone,2023-12-12 05:52:38 -0400,2023-12-12 06:06:54 -0400,-1 days +23:45:44,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
3782,Noah’s Iphone,2023-12-12 06:09:21 -0400,2023-12-12 08:02:15 -0400,-1 days +22:07:06,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
3783,Noah’s Iphone,2023-12-12 08:02:44 -0400,2023-12-12 08:02:47 -0400,-1 days +23:59:57,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
3784,Noah’s Iphone,2023-12-12 08:02:54 -0400,2023-12-12 08:03:03 -0400,-1 days +23:59:51,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
3785,Noah’s Iphone,2023-12-12 08:03:50 -0400,2023-12-12 08:10:16 -0400,-1 days +23:53:34,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
3786,Noah’s Iphone,2023-12-12 08:10:25 -0400,2023-12-12 08:42:00 -0400,-1 days +23:28:25,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
3787,Noah’s Iphone,2023-12-12 22:57:52 -0400,2023-12-13 00:18:21 -0400,-1 days +22:39:31,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
3788,Noah’s Iphone,2023-12-13 00:18:22 -0400,2023-12-13 00:18:25 -0400,-1 days +23:59:57,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
3789,Noah’s Iphone,2023-12-13 00:18:44 -0400,2023-12-13 00:18:47 -0400,-1 days +23:59:57,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
3790,Noah’s Iphone,2023-12-13 00:20:36 -0400,2023-12-13 00:29:32 -0400,-1 days +23:51:04,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
3791,Noah’s Iphone,2023-12-13 00:29:33 -0400,2023-12-13 00:29:35 -0400,-1 days +23:59:58,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
3792,Noah’s Iphone,2023-12-13 00:30:21 -0400,2023-12-13 00:38:39 -0400,-1 days +23:51:42,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
3793,Noah’s Iphone,2023-12-13 00:40:38 -0400,2023-12-13 00:45:12 -0400,-1 days +23:55:26,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
3794,Noah’s Iphone,2023-12-13 00:45:17 -0400,2023-12-13 00:45:57 -0400,-1 days +23:59:20,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
3795,Noah’s Iphone,2023-12-13 00:46:18 -0400,2023-12-13 01:16:26 -0400,-1 days +23:29:52,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
3796,Noah’s Iphone,2023-12-13 01:16:48 -0400,2023-12-13 01:17:19 -0400,-1 days +23:59:29,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
3797,Noah’s Iphone,2023-12-13 01:20:38 -0400,2023-12-13 09:00:00 -0400,-1 days +16:20:38,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
3798,Noah’s Iphone,2023-12-13 23:20:09 -0400,2023-12-14 00:11:24 -0400,-1 days +23:08:45,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
3799,Noah’s Iphone,2023-12-14 00:11:25 -0400,2023-12-14 00:56:05 -0400,-1 days +23:15:20,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
3800,Noah’s Iphone,2023-12-14 00:56:14 -0400,2023-12-14 00:56:33 -0400,-1 days +23:59:41,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
3801,Noah’s Iphone,2023-12-14 00:56:50 -0400,2023-12-14 00:56:51 -0400,-1 days +23:59:59,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
3802,Noah’s Iphone,2023-12-14 00:57:03 -0400,2023-12-14 01:13:18 -0400,-1 days +23:43:45,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
3803,Noah’s Iphone,2023-12-14 01:15:16 -0400,2023-12-14 01:38:54 -0400,-1 days +23:36:22,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
3804,Noah’s Iphone,2023-12-14 01:39:00 -0400,2023-12-14 01:41:46 -0400,-1 days +23:57:14,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
3805,Noah’s Iphone,2023-12-14 01:41:48 -0400,2023-12-14 09:00:02 -0400,-1 days +16:41:46,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
3806,Noah’s Iphone,2023-12-16 23:48:36 -0400,2023-12-17 00:02:34 -0400,-1 days +23:46:02,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
3807,Noah’s Iphone,2023-12-17 00:03:40 -0400,2023-12-17 00:12:16 -0400,-1 days +23:51:24,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
3808,Noah’s Iphone,2023-12-17 00:12:30 -0400,2023-12-17 00:14:06 -0400,-1 days +23:58:24,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
3809,Noah’s Iphone,2023-12-17 00:14:24 -0400,2023-12-17 00:14:54 -0400,-1 days +23:59:30,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
3810,Noah’s Iphone,2023-12-17 00:15:39 -0400,2023-12-17 00:26:43 -0400,-1 days +23:48:56,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
3811,Noah’s Iphone,2023-12-17 00:26:44 -0400,2023-12-17 00:26:46 -0400,-1 days +23:59:58,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
3812,Noah’s Iphone,2023-12-17 00:27:22 -0400,2023-12-17 00:27:23 -0400,-1 days +23:59:59,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
3813,Noah’s Iphone,2023-12-17 00:27:25 -0400,2023-12-17 00:28:17 -0400,-1 days +23:59:08,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
3814,Noah’s Iphone,2023-12-17 00:28:42 -0400,2023-12-17 00:28:45 -0400,-1 days +23:59:57,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
3815,Noah’s Iphone,2023-12-17 00:29:01 -0400,2023-12-17 00:43:29 -0400,-1 days +23:45:32,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
3816,Noah’s Iphone,2023-12-17 00:43:33 -0400,2023-12-17 00:43:36 -0400,-1 days +23:59:57,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
3817,Noah’s Iphone,2023-12-17 00:44:07 -0400,2023-12-17 00:47:13 -0400,-1 days +23:56:54,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
3818,Noah’s Iphone,2023-12-17 00:47:14 -0400,2023-12-17 00:47:17 -0400,-1 days +23:59:57,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
3819,Noah’s Iphone,2023-12-17 00:47:46 -0400,2023-12-17 00:51:01 -0400,-1 days +23:56:45,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
3820,Noah’s Iphone,2023-12-17 00:51:03 -0400,2023-12-17 00:51:18 -0400,-1 days +23:59:45,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
3821,Noah’s Iphone,2023-12-17 00:51:48 -0400,2023-12-17 00:52:17 -0400,-1 days +23:59:31,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
3822,Noah’s Iphone,2023-12-17 00:54:10 -0400,2023-12-17 00:54:12 -0400,-1 days +23:59:58,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
3823,Noah’s Iphone,2023-12-17 00:56:14 -0400,2023-12-17 00:58:41 -0400,-1 days +23:57:33,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
3824,Noah’s Iphone,2023-12-17 00:59:04 -0400,2023-12-17 01:06:26 -0400,-1 days +23:52:38,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
3825,Noah’s Iphone,2023-12-17 01:07:41 -0400,2023-12-17 01:10:59 -0400,-1 days +23:56:42,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
3826,Noah’s Iphone,2023-12-17 01:11:27 -0400,2023-12-17 01:33:07 -0400,-1 days +23:38:20,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
3827,Noah’s Iphone,2023-12-17 01:33:43 -0400,2023-12-17 02:00:10 -0400,-1 days +23:33:33,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
3828,Noah’s Iphone,2023-12-17 02:00:10 -0400,2023-12-17 02:01:12 -0400,-1 days +23:58:58,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
3829,Noah’s Iphone,2023-12-17 02:01:22 -0400,2023-12-17 02:23:41 -0400,-1 days +23:37:41,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
3830,Noah’s Iphone,2023-12-17 02:23:42 -0400,2023-12-17 02:23:51 -0400,-1 days +23:59:51,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
3831,Noah’s Iphone,2023-12-17 02:24:28 -0400,2023-12-17 03:48:09 -0400,-1 days +22:36:19,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
3832,Noah’s Iphone,2023-12-17 03:48:09 -0400,2023-12-17 03:48:12 -0400,-1 days +23:59:57,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
3833,Noah’s Iphone,2023-12-17 03:48:21 -0400,2023-12-17 09:00:00 -0400,-1 days +18:48:21,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
3834,Noah’s Iphone,2023-12-17 23:50:20 -0400,2023-12-18 00:12:40 -0400,-1 days +23:37:40,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
3835,Noah’s Iphone,2023-12-18 00:12:41 -0400,2023-12-18 00:19:36 -0400,-1 days +23:53:05,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
3836,Noah’s Iphone,2023-12-18 00:19:55 -0400,2023-12-18 00:29:37 -0400,-1 days +23:50:18,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
3837,Noah’s Iphone,2023-12-18 00:30:29 -0400,2023-12-18 00:35:12 -0400,-1 days +23:55:17,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
3838,Noah’s Iphone,2023-12-18 00:35:59 -0400,2023-12-18 00:36:54 -0400,-1 days +23:59:05,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
3839,Noah’s Iphone,2023-12-18 00:37:25 -0400,2023-12-18 00:37:55 -0400,-1 days +23:59:30,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
3840,Noah’s Iphone,2023-12-18 00:38:25 -0400,2023-12-18 00:44:53 -0400,-1 days +23:53:32,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
3841,Noah’s Iphone,2023-12-18 00:47:09 -0400,2023-12-18 01:27:47 -0400,-1 days +23:19:22,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
3842,Noah’s Iphone,2023-12-18 01:27:49 -0400,2023-12-18 01:27:53 -0400,-1 days +23:59:56,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
3843,Noah’s Iphone,2023-12-18 01:29:09 -0400,2023-12-18 01:29:12 -0400,-1 days +23:59:57,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
3844,Noah’s Iphone,2023-12-18 01:29:29 -0400,2023-12-18 01:34:01 -0400,-1 days +23:55:28,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
3845,Noah’s Iphone,2023-12-18 01:35:26 -0400,2023-12-18 01:48:13 -0400,-1 days +23:47:13,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
3846,Noah’s Iphone,2023-12-18 01:49:37 -0400,2023-12-18 02:21:20 -0400,-1 days +23:28:17,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
3847,Noah’s Iphone,2023-12-18 02:21:20 -0400,2023-12-18 02:21:21 -0400,-1 days +23:59:59,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
3848,Noah’s Iphone,2023-12-18 02:21:39 -0400,2023-12-18 02:21:42 -0400,-1 days +23:59:57,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
3849,Noah’s Iphone,2023-12-18 02:22:08 -0400,2023-12-18 03:11:37 -0400,-1 days +23:10:31,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
3850,Noah’s Iphone,2023-12-18 03:11:38 -0400,2023-12-18 03:11:39 -0400,-1 days +23:59:59,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
3851,Noah’s Iphone,2023-12-18 03:11:46 -0400,2023-12-18 03:11:47 -0400,-1 days +23:59:59,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
3852,Noah’s Iphone,2023-12-18 03:11:56 -0400,2023-12-18 03:13:17 -0400,-1 days +23:58:39,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
3853,Noah’s Iphone,2023-12-18 03:13:18 -0400,2023-12-18 03:13:19 -0400,-1 days +23:59:59,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
3854,Noah’s Iphone,2023-12-18 03:13:33 -0400,2023-12-18 03:34:20 -0400,-1 days +23:39:13,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
3855,Noah’s Iphone,2023-12-18 03:37:26 -0400,2023-12-18 03:58:51 -0400,-1 days +23:38:35,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
3856,Noah’s Iphone,2023-12-18 03:59:08 -0400,2023-12-18 04:03:47 -0400,-1 days +23:55:21,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
3857,Noah’s Iphone,2023-12-18 04:03:57 -0400,2023-12-18 04:07:23 -0400,-1 days +23:56:34,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
3858,Noah’s Iphone,2023-12-18 04:07:53 -0400,2023-12-18 04:26:18 -0400,-1 days +23:41:35,HKCategoryValueSleepAnalysisInBed,"[{'key': 'HKTimeZone', 'value': 'America/New_York'}]"
