start,end,textvalue,value
2023-10-22 05:16:22 -0400,2023-10-22 05:21:52 -0400,AsleepDeep,1
2023-10-22 05:21:52 -0400,2023-10-22 05:49:52 -0400,AsleepCore,1
2023-10-22 05:49:52 -0400,2023-10-22 06:04:52 -0400,AsleepREM,1
2023-10-22 06:04:52 -0400,2023-10-22 07:19:22 -0400,AsleepCore,1
2023-10-22 07:19:22 -0400,2023-10-22 07:28:52 -0400,AsleepREM,1
2023-10-22 04:15:52 -0400,2023-10-22 07:28:52 -0400,InBed,0
2023-10-22 07:28:52 -0400,2023-10-22 07:30:52 -0400,Awake,0
2023-10-22 07:30:52 -0400,2023-10-22 07:31:22 -0400,AsleepCore,1
2023-10-22 07:31:22 -0400,2023-10-22 07:57:52 -0400,AsleepREM,1
2023-10-22 02:15:30 -0400,2023-10-22 08:00:02 -0400,InBed,0
2023-10-22 07:57:52 -0400,2023-10-22 08:00:22 -0400,AsleepCore,1
2023-10-22 08:00:22 -0400,2023-10-22 08:08:52 -0400,AsleepREM,1
2023-10-22 08:08:52 -0400,2023-10-22 08:18:52 -0400,AsleepCore,1
2023-10-22 07:30:52 -0400,2023-10-22 08:18:52 -0400,InBed,0
2023-10-22 08:18:52 -0400,2023-10-22 08:19:22 -0400,Awake,0
2023-10-22 08:19:22 -0400,2023-10-22 08:22:52 -0400,AsleepCore,1
2023-10-22 08:19:22 -0400,2023-10-22 08:22:52 -0400,InBed,0
2023-10-22 08:22:52 -0400,2023-10-22 08:26:22 -0400,Awake,0
2023-10-22 08:26:22 -0400,2023-10-22 08:48:22 -0400,AsleepCore,1
2023-10-22 08:26:22 -0400,2023-10-22 08:48:22 -0400,InBed,0
2023-10-22 22:59:07 -0400,2023-10-22 23:05:43 -0400,InBed,0
2023-10-22 23:06:17 -0400,2023-10-22 23:16:06 -0400,InBed,0
2023-10-22 23:16:07 -0400,2023-10-22 23:16:11 -0400,InBed,0
2023-10-22 23:16:22 -0400,2023-10-22 23:23:26 -0400,InBed,0
2023-10-22 23:56:51 -0400,2023-10-22 23:58:36 -0400,InBed,0
2023-10-23 00:50:43 -0400,2023-10-23 00:51:57 -0400,InBed,0
2023-10-23 00:54:04 -0400,2023-10-23 00:54:10 -0400,InBed,0
2023-10-23 01:05:00 -0400,2023-10-23 04:57:21 -0400,InBed,0
2023-10-23 04:57:23 -0400,2023-10-23 04:57:30 -0400,InBed,0
2023-10-23 05:04:32 -0400,2023-10-23 05:16:27 -0400,InBed,0
2023-10-23 05:18:32 -0400,2023-10-23 05:22:48 -0400,InBed,0
2023-10-23 05:23:17 -0400,2023-10-23 05:27:39 -0400,InBed,0
2023-10-23 05:28:13 -0400,2023-10-23 05:33:31 -0400,InBed,0
2023-10-23 05:38:49 -0400,2023-10-23 05:42:29 -0400,InBed,0
2023-10-23 05:46:06 -0400,2023-10-23 05:47:21 -0400,InBed,0
2023-10-23 05:47:42 -0400,2023-10-23 05:48:50 -0400,InBed,0
2023-10-23 05:48:59 -0400,2023-10-23 05:49:46 -0400,InBed,0
2023-10-23 05:50:49 -0400,2023-10-23 05:50:56 -0400,InBed,0
2023-10-23 05:51:34 -0400,2023-10-23 05:53:29 -0400,InBed,0
2023-10-23 05:54:02 -0400,2023-10-23 05:59:00 -0400,InBed,0
2023-10-23 05:59:29 -0400,2023-10-23 06:19:18 -0400,InBed,0
2023-10-23 06:20:03 -0400,2023-10-23 06:34:10 -0400,InBed,0
2023-10-23 06:34:23 -0400,2023-10-23 06:34:24 -0400,InBed,0
2023-10-23 06:34:39 -0400,2023-10-23 06:39:02 -0400,InBed,0
2023-10-23 06:39:24 -0400,2023-10-23 06:39:36 -0400,InBed,0
2023-10-23 06:40:34 -0400,2023-10-23 06:40:51 -0400,InBed,0
2023-10-23 06:49:01 -0400,2023-10-23 06:56:21 -0400,InBed,0
2023-10-23 06:56:43 -0400,2023-10-23 06:56:54 -0400,InBed,0
2023-10-23 06:56:56 -0400,2023-10-23 07:01:08 -0400,InBed,0
2023-10-23 07:01:09 -0400,2023-10-23 07:01:16 -0400,InBed,0
2023-10-23 07:06:52 -0400,2023-10-23 07:27:38 -0400,InBed,0
2023-10-23 07:27:39 -0400,2023-10-23 07:27:42 -0400,InBed,0
2023-10-23 07:29:50 -0400,2023-10-23 07:31:17 -0400,InBed,0
2023-10-23 07:44:40 -0400,2023-10-23 07:48:56 -0400,InBed,0
2023-10-23 07:49:12 -0400,2023-10-23 07:51:49 -0400,InBed,0
2023-10-23 07:52:17 -0400,2023-10-23 07:52:34 -0400,InBed,0
2023-10-23 07:53:01 -0400,2023-10-23 07:53:17 -0400,InBed,0
2023-10-23 07:54:10 -0400,2023-10-23 08:00:03 -0400,InBed,0
2023-10-23 22:36:31 -0400,2023-10-23 23:01:40 -0400,InBed,0
2023-10-23 23:01:41 -0400,2023-10-23 23:01:42 -0400,InBed,0
2023-10-23 23:02:06 -0400,2023-10-23 23:38:12 -0400,InBed,0
2023-10-23 23:38:13 -0400,2023-10-23 23:38:17 -0400,InBed,0
2023-10-23 23:38:29 -0400,2023-10-23 23:44:24 -0400,InBed,0
2023-10-23 23:45:19 -0400,2023-10-24 00:03:08 -0400,InBed,0
2023-10-24 00:03:23 -0400,2023-10-24 00:18:36 -0400,InBed,0
2023-10-24 00:19:29 -0400,2023-10-24 00:50:09 -0400,InBed,0
2023-10-24 00:50:13 -0400,2023-10-24 00:50:38 -0400,InBed,0
2023-10-24 00:50:56 -0400,2023-10-24 00:55:18 -0400,InBed,0
2023-10-24 00:55:21 -0400,2023-10-24 00:55:22 -0400,InBed,0
2023-10-24 00:55:37 -0400,2023-10-24 01:07:00 -0400,InBed,0
2023-10-24 01:07:19 -0400,2023-10-24 01:07:43 -0400,InBed,0
2023-10-24 01:07:51 -0400,2023-10-24 01:07:52 -0400,InBed,0
2023-10-24 01:08:19 -0400,2023-10-24 01:09:24 -0400,InBed,0
2023-10-24 01:10:08 -0400,2023-10-24 02:00:43 -0400,InBed,0
2023-10-24 02:08:58 -0400,2023-10-24 02:13:17 -0400,InBed,0
2023-10-24 02:13:36 -0400,2023-10-24 02:51:21 -0400,InBed,0
2023-10-24 02:51:23 -0400,2023-10-24 02:51:34 -0400,InBed,0
2023-10-24 02:51:46 -0400,2023-10-24 08:00:00 -0400,InBed,0
2023-10-24 21:30:00 -0400,2023-10-24 23:10:24 -0400,InBed,0
2023-10-24 23:12:57 -0400,2023-10-24 23:17:13 -0400,InBed,0
2023-10-24 23:17:15 -0400,2023-10-24 23:17:18 -0400,InBed,0
2023-10-24 23:17:42 -0400,2023-10-24 23:29:50 -0400,InBed,0
2023-10-24 23:30:29 -0400,2023-10-24 23:35:04 -0400,InBed,0
2023-10-24 23:35:05 -0400,2023-10-24 23:35:09 -0400,InBed,0
2023-10-24 23:35:20 -0400,2023-10-24 23:44:49 -0400,InBed,0
2023-10-24 23:46:54 -0400,2023-10-25 00:04:42 -0400,InBed,0
2023-10-25 00:06:14 -0400,2023-10-25 00:25:09 -0400,InBed,0
2023-10-25 00:25:27 -0400,2023-10-25 00:28:10 -0400,InBed,0
2023-10-25 00:28:12 -0400,2023-10-25 00:28:13 -0400,InBed,0
2023-10-25 00:28:26 -0400,2023-10-25 00:36:40 -0400,InBed,0
2023-10-25 00:36:41 -0400,2023-10-25 00:36:46 -0400,InBed,0
2023-10-25 00:38:18 -0400,2023-10-25 01:10:25 -0400,InBed,0
2023-10-25 01:10:41 -0400,2023-10-25 01:13:08 -0400,InBed,0
2023-10-25 01:13:57 -0400,2023-10-25 01:19:17 -0400,InBed,0
2023-10-25 01:21:25 -0400,2023-10-25 01:22:45 -0400,InBed,0
2023-10-25 01:23:03 -0400,2023-10-25 01:55:19 -0400,InBed,0
2023-10-25 01:55:20 -0400,2023-10-25 01:55:22 -0400,InBed,0
2023-10-25 01:55:35 -0400,2023-10-25 01:56:07 -0400,InBed,0
2023-10-25 01:56:37 -0400,2023-10-25 02:13:08 -0400,InBed,0
2023-10-25 02:13:34 -0400,2023-10-25 02:49:08 -0400,InBed,0
2023-10-25 02:49:37 -0400,2023-10-25 03:29:55 -0400,InBed,0
2023-10-25 03:48:34 -0400,2023-10-25 03:50:04 -0400,AsleepCore,1
2023-10-25 03:48:34 -0400,2023-10-25 03:50:04 -0400,InBed,0
2023-10-25 03:50:04 -0400,2023-10-25 03:51:04 -0400,Awake,0
2023-10-25 03:51:04 -0400,2023-10-25 04:10:04 -0400,AsleepCore,1
2023-10-25 04:10:04 -0400,2023-10-25 04:22:04 -0400,AsleepDeep,1
2023-10-25 04:22:04 -0400,2023-10-25 05:03:04 -0400,AsleepCore,1
2023-10-25 05:03:04 -0400,2023-10-25 05:25:04 -0400,AsleepREM,1
2023-10-25 05:25:04 -0400,2023-10-25 05:43:04 -0400,AsleepCore,1
2023-10-25 03:51:04 -0400,2023-10-25 05:43:04 -0400,InBed,0
2023-10-25 05:43:04 -0400,2023-10-25 05:44:04 -0400,Awake,0
2023-10-25 05:44:04 -0400,2023-10-25 06:16:34 -0400,AsleepCore,1
2023-10-25 06:16:34 -0400,2023-10-25 06:32:34 -0400,AsleepDeep,1
2023-10-25 05:44:04 -0400,2023-10-25 06:32:34 -0400,InBed,0
2023-10-25 06:32:34 -0400,2023-10-25 06:34:34 -0400,Awake,0
2023-10-25 06:34:34 -0400,2023-10-25 06:46:04 -0400,AsleepCore,1
2023-10-25 06:34:34 -0400,2023-10-25 06:46:04 -0400,InBed,0
2023-10-25 06:46:04 -0400,2023-10-25 06:47:34 -0400,Awake,0
2023-10-25 04:30:37 -0400,2023-10-25 06:54:28 -0400,InBed,0
2023-10-25 06:54:59 -0400,2023-10-25 06:58:57 -0400,InBed,0
2023-10-25 06:59:02 -0400,2023-10-25 06:59:07 -0400,InBed,0
2023-10-25 06:47:34 -0400,2023-10-25 07:19:04 -0400,AsleepCore,1
2023-10-25 06:47:34 -0400,2023-10-25 07:19:04 -0400,InBed,0
2023-10-25 07:19:04 -0400,2023-10-25 07:19:34 -0400,Awake,0
2023-10-25 07:19:34 -0400,2023-10-25 07:32:34 -0400,AsleepCore,1
2023-10-25 07:32:34 -0400,2023-10-25 07:40:04 -0400,AsleepREM,1
2023-10-25 07:19:34 -0400,2023-10-25 07:40:04 -0400,InBed,0
2023-10-25 07:40:04 -0400,2023-10-25 07:40:34 -0400,Awake,0
2023-10-25 07:40:34 -0400,2023-10-25 07:41:34 -0400,AsleepCore,1
2023-10-25 07:41:34 -0400,2023-10-25 07:59:04 -0400,AsleepREM,1
2023-10-25 07:40:34 -0400,2023-10-25 07:59:04 -0400,InBed,0
2023-10-25 06:59:16 -0400,2023-10-25 08:00:02 -0400,InBed,0
2023-10-25 07:59:04 -0400,2023-10-25 08:01:04 -0400,Awake,0
2023-10-25 08:01:04 -0400,2023-10-25 08:28:34 -0400,AsleepCore,1
2023-10-25 08:28:34 -0400,2023-10-25 08:30:04 -0400,AsleepDeep,1
2023-10-25 08:30:04 -0400,2023-10-25 08:30:34 -0400,AsleepCore,1
2023-10-25 08:01:04 -0400,2023-10-25 08:30:34 -0400,InBed,0
2023-10-25 08:30:34 -0400,2023-10-25 08:31:34 -0400,Awake,0
2023-10-25 08:31:34 -0400,2023-10-25 08:43:34 -0400,AsleepCore,1
2023-10-25 08:43:34 -0400,2023-10-25 08:47:34 -0400,AsleepDeep,1
2023-10-25 08:31:34 -0400,2023-10-25 08:47:34 -0400,InBed,0
2023-10-25 08:47:34 -0400,2023-10-25 08:56:04 -0400,Awake,0
2023-10-25 08:56:04 -0400,2023-10-25 08:57:04 -0400,AsleepCore,1
2023-10-25 08:56:04 -0400,2023-10-25 08:57:04 -0400,InBed,0
2023-10-25 22:39:15 -0400,2023-10-25 23:37:50 -0400,InBed,0
2023-10-25 23:46:28 -0400,2023-10-25 23:46:29 -0400,InBed,0
2023-10-25 23:46:36 -0400,2023-10-26 00:02:11 -0400,InBed,0
2023-10-26 00:04:33 -0400,2023-10-26 00:08:58 -0400,InBed,0
2023-10-26 00:09:05 -0400,2023-10-26 00:13:01 -0400,InBed,0
2023-10-26 00:14:50 -0400,2023-10-26 00:20:44 -0400,InBed,0
2023-10-26 00:21:03 -0400,2023-10-26 00:21:04 -0400,InBed,0
2023-10-26 00:21:11 -0400,2023-10-26 00:43:14 -0400,InBed,0
2023-10-26 00:43:15 -0400,2023-10-26 00:43:16 -0400,InBed,0
2023-10-26 00:47:51 -0400,2023-10-26 01:03:06 -0400,InBed,0
2023-10-26 01:05:14 -0400,2023-10-26 01:46:21 -0400,InBed,0
2023-10-26 01:58:29 -0400,2023-10-26 01:59:32 -0400,InBed,0
2023-10-26 02:07:54 -0400,2023-10-26 02:08:55 -0400,InBed,0
2023-10-26 02:09:46 -0400,2023-10-26 02:09:49 -0400,InBed,0
2023-10-26 02:34:02 -0400,2023-10-26 02:58:02 -0400,AsleepCore,1
2023-10-26 02:58:02 -0400,2023-10-26 03:35:32 -0400,AsleepDeep,1
2023-10-26 03:35:32 -0400,2023-10-26 03:41:02 -0400,AsleepCore,1
2023-10-26 03:41:02 -0400,2023-10-26 03:46:02 -0400,AsleepREM,1
2023-10-26 03:46:02 -0400,2023-10-26 03:46:32 -0400,AsleepCore,1
2023-10-26 03:46:32 -0400,2023-10-26 03:54:32 -0400,AsleepREM,1
2023-10-26 02:34:02 -0400,2023-10-26 03:54:32 -0400,InBed,0
2023-10-26 03:54:32 -0400,2023-10-26 03:55:02 -0400,Awake,0
2023-10-26 03:55:02 -0400,2023-10-26 04:27:02 -0400,AsleepCore,1
2023-10-26 04:27:02 -0400,2023-10-26 04:47:02 -0400,AsleepDeep,1
2023-10-26 04:47:02 -0400,2023-10-26 04:54:32 -0400,AsleepCore,1
2023-10-26 04:54:32 -0400,2023-10-26 05:06:32 -0400,AsleepREM,1
2023-10-26 03:55:02 -0400,2023-10-26 05:06:32 -0400,InBed,0
2023-10-26 05:06:32 -0400,2023-10-26 05:07:32 -0400,Awake,0
2023-10-26 05:07:32 -0400,2023-10-26 05:59:02 -0400,AsleepCore,1
2023-10-26 05:59:02 -0400,2023-10-26 06:14:02 -0400,AsleepREM,1
2023-10-26 05:07:32 -0400,2023-10-26 06:14:02 -0400,InBed,0
2023-10-26 06:14:02 -0400,2023-10-26 06:14:32 -0400,Awake,0
2023-10-26 06:14:32 -0400,2023-10-26 06:15:32 -0400,AsleepCore,1
2023-10-26 06:15:32 -0400,2023-10-26 06:18:32 -0400,AsleepREM,1
2023-10-26 06:18:32 -0400,2023-10-26 07:22:02 -0400,AsleepCore,1
2023-10-26 07:22:02 -0400,2023-10-26 07:27:32 -0400,AsleepREM,1
2023-10-26 06:14:32 -0400,2023-10-26 07:27:32 -0400,InBed,0
2023-10-26 07:27:32 -0400,2023-10-26 07:29:02 -0400,Awake,0
2023-10-26 07:29:02 -0400,2023-10-26 07:33:02 -0400,AsleepCore,1
2023-10-26 07:33:02 -0400,2023-10-26 07:40:32 -0400,AsleepREM,1
2023-10-26 07:40:32 -0400,2023-10-26 07:43:02 -0400,AsleepCore,1
2023-10-26 07:29:02 -0400,2023-10-26 07:43:02 -0400,InBed,0
2023-10-26 07:43:02 -0400,2023-10-26 07:44:32 -0400,Awake,0
2023-10-26 02:09:53 -0400,2023-10-26 07:45:21 -0400,InBed,0
2023-10-26 07:45:22 -0400,2023-10-26 07:45:25 -0400,InBed,0
2023-10-26 07:45:28 -0400,2023-10-26 07:45:34 -0400,InBed,0
2023-10-26 07:45:39 -0400,2023-10-26 08:00:02 -0400,InBed,0
2023-10-26 07:44:32 -0400,2023-10-26 08:06:32 -0400,AsleepCore,1
2023-10-26 07:44:32 -0400,2023-10-26 08:06:32 -0400,InBed,0
2023-10-26 08:06:32 -0400,2023-10-26 08:17:32 -0400,Awake,0
2023-10-26 08:17:32 -0400,2023-10-26 08:21:32 -0400,AsleepCore,1
2023-10-26 08:21:32 -0400,2023-10-26 08:37:02 -0400,AsleepREM,1
2023-10-26 08:17:32 -0400,2023-10-26 08:37:02 -0400,InBed,0
2023-10-26 08:37:02 -0400,2023-10-26 08:39:32 -0400,Awake,0
2023-10-26 08:39:32 -0400,2023-10-26 08:46:02 -0400,AsleepCore,1
2023-10-26 08:39:32 -0400,2023-10-26 08:46:02 -0400,InBed,0
2023-10-26 08:46:02 -0400,2023-10-26 08:47:02 -0400,Awake,0
2023-10-26 08:47:02 -0400,2023-10-26 08:57:32 -0400,AsleepCore,1
2023-10-26 08:47:02 -0400,2023-10-26 08:57:32 -0400,InBed,0
2023-10-28 22:56:56 -0400,2023-10-28 23:01:57 -0400,InBed,0
2023-10-28 23:02:31 -0400,2023-10-28 23:04:49 -0400,InBed,0
2023-10-28 23:04:52 -0400,2023-10-28 23:04:53 -0400,InBed,0
2023-10-28 23:05:04 -0400,2023-10-28 23:30:08 -0400,InBed,0
2023-10-28 23:30:18 -0400,2023-10-28 23:32:44 -0400,InBed,0
2023-10-28 23:32:57 -0400,2023-10-28 23:33:23 -0400,InBed,0
2023-10-28 23:33:31 -0400,2023-10-28 23:34:28 -0400,InBed,0
2023-10-28 23:34:32 -0400,2023-10-28 23:36:52 -0400,InBed,0
2023-10-28 23:37:21 -0400,2023-10-28 23:38:47 -0400,InBed,0
2023-10-28 23:38:48 -0400,2023-10-28 23:42:51 -0400,InBed,0
2023-10-28 23:42:55 -0400,2023-10-28 23:46:08 -0400,InBed,0
2023-10-28 23:47:26 -0400,2023-10-28 23:48:27 -0400,InBed,0
2023-10-28 23:50:07 -0400,2023-10-28 23:50:42 -0400,InBed,0
2023-10-28 23:51:32 -0400,2023-10-28 23:51:36 -0400,InBed,0
2023-10-28 23:52:16 -0400,2023-10-28 23:54:44 -0400,InBed,0
2023-10-28 23:55:04 -0400,2023-10-29 01:08:28 -0400,InBed,0
2023-10-29 01:08:30 -0400,2023-10-29 01:19:51 -0400,InBed,0
2023-10-29 01:20:11 -0400,2023-10-29 02:24:16 -0400,InBed,0
2023-10-29 02:24:29 -0400,2023-10-29 02:28:26 -0400,InBed,0
2023-10-29 02:29:14 -0400,2023-10-29 02:32:36 -0400,InBed,0
2023-10-29 02:32:37 -0400,2023-10-29 02:32:39 -0400,InBed,0
2023-10-29 02:32:40 -0400,2023-10-29 02:53:51 -0400,InBed,0
2023-10-29 02:53:52 -0400,2023-10-29 02:54:01 -0400,InBed,0
2023-10-29 03:00:26 -0400,2023-10-29 03:00:46 -0400,InBed,0
2023-10-29 03:00:55 -0400,2023-10-29 04:12:38 -0400,InBed,0
2023-10-29 04:13:20 -0400,2023-10-29 08:00:00 -0400,InBed,0
2023-10-29 22:15:09 -0400,2023-10-29 23:05:15 -0400,InBed,0
2023-10-29 23:05:16 -0400,2023-10-29 23:05:19 -0400,InBed,0
2023-10-29 23:05:36 -0400,2023-10-29 23:09:46 -0400,InBed,0
2023-10-29 23:10:28 -0400,2023-10-29 23:26:55 -0400,InBed,0
2023-10-29 23:26:56 -0400,2023-10-29 23:26:57 -0400,InBed,0
2023-10-29 23:26:58 -0400,2023-10-29 23:27:00 -0400,InBed,0
2023-10-29 23:29:11 -0400,2023-10-30 00:54:30 -0400,InBed,0
2023-10-30 00:54:31 -0400,2023-10-30 00:54:34 -0400,InBed,0
2023-10-30 00:55:30 -0400,2023-10-30 08:00:00 -0400,InBed,0
2023-10-30 22:47:02 -0400,2023-10-30 23:00:35 -0400,InBed,0
2023-10-30 23:01:55 -0400,2023-10-30 23:37:28 -0400,InBed,0
2023-10-30 23:38:48 -0400,2023-10-30 23:40:05 -0400,InBed,0
2023-10-30 23:40:41 -0400,2023-10-30 23:45:44 -0400,InBed,0
2023-10-30 23:45:58 -0400,2023-10-30 23:47:19 -0400,InBed,0
2023-10-30 23:47:48 -0400,2023-10-30 23:47:58 -0400,InBed,0
2023-10-30 23:50:53 -0400,2023-10-30 23:51:24 -0400,InBed,0
2023-10-30 23:51:56 -0400,2023-10-30 23:52:46 -0400,InBed,0
2023-10-30 23:54:04 -0400,2023-10-30 23:57:57 -0400,InBed,0
2023-10-30 23:59:30 -0400,2023-10-31 00:01:02 -0400,InBed,0
2023-10-31 00:01:41 -0400,2023-10-31 00:04:57 -0400,InBed,0
2023-10-31 00:06:07 -0400,2023-10-31 00:07:48 -0400,InBed,0
2023-10-31 00:09:02 -0400,2023-10-31 00:09:46 -0400,InBed,0
2023-10-31 00:11:38 -0400,2023-10-31 00:11:59 -0400,InBed,0
2023-10-31 00:12:14 -0400,2023-10-31 00:13:54 -0400,InBed,0
2023-10-31 00:14:34 -0400,2023-10-31 00:16:19 -0400,InBed,0
2023-10-31 00:19:51 -0400,2023-10-31 00:26:08 -0400,InBed,0
2023-10-31 00:26:48 -0400,2023-10-31 00:28:10 -0400,InBed,0
2023-10-31 00:28:50 -0400,2023-10-31 00:33:17 -0400,InBed,0
2023-10-31 00:33:48 -0400,2023-10-31 00:35:44 -0400,InBed,0
2023-10-31 00:36:19 -0400,2023-10-31 00:39:20 -0400,InBed,0
2023-10-31 00:40:45 -0400,2023-10-31 00:53:56 -0400,InBed,0
2023-10-31 00:54:29 -0400,2023-10-31 00:54:43 -0400,InBed,0
2023-10-31 00:55:20 -0400,2023-10-31 01:01:19 -0400,InBed,0
2023-10-31 01:01:37 -0400,2023-10-31 01:40:30 -0400,InBed,0
2023-10-31 01:46:59 -0400,2023-10-31 01:52:37 -0400,InBed,0
2023-10-31 01:57:53 -0400,2023-10-31 02:03:51 -0400,InBed,0
2023-10-31 02:03:58 -0400,2023-10-31 02:04:41 -0400,InBed,0
2023-10-31 02:04:48 -0400,2023-10-31 02:27:13 -0400,InBed,0
2023-10-31 02:27:15 -0400,2023-10-31 02:27:20 -0400,InBed,0
2023-10-31 02:27:25 -0400,2023-10-31 02:28:49 -0400,InBed,0
2023-10-31 02:51:06 -0400,2023-10-31 03:10:36 -0400,AsleepCore,1
2023-10-31 03:10:36 -0400,2023-10-31 03:31:36 -0400,AsleepDeep,1
2023-10-31 02:51:06 -0400,2023-10-31 03:31:36 -0400,InBed,0
2023-10-31 03:31:36 -0400,2023-10-31 03:32:36 -0400,Awake,0
2023-10-31 03:32:36 -0400,2023-10-31 04:23:06 -0400,AsleepCore,1
2023-10-31 04:23:06 -0400,2023-10-31 04:35:36 -0400,AsleepDeep,1
2023-10-31 04:35:36 -0400,2023-10-31 04:42:06 -0400,AsleepCore,1
2023-10-31 04:42:06 -0400,2023-10-31 04:51:06 -0400,AsleepDeep,1
2023-10-31 04:51:06 -0400,2023-10-31 04:51:36 -0400,AsleepCore,1
2023-10-31 03:32:36 -0400,2023-10-31 04:51:36 -0400,InBed,0
2023-10-31 04:51:36 -0400,2023-10-31 04:53:06 -0400,Awake,0
2023-10-31 04:53:06 -0400,2023-10-31 05:04:36 -0400,AsleepCore,1
2023-10-31 05:04:36 -0400,2023-10-31 05:27:06 -0400,AsleepREM,1
2023-10-31 04:53:06 -0400,2023-10-31 05:27:06 -0400,InBed,0
2023-10-31 05:27:06 -0400,2023-10-31 05:28:06 -0400,Awake,0
2023-10-31 05:28:06 -0400,2023-10-31 06:02:36 -0400,AsleepCore,1
2023-10-31 06:02:36 -0400,2023-10-31 06:19:06 -0400,AsleepDeep,1
2023-10-31 06:19:06 -0400,2023-10-31 06:32:36 -0400,AsleepCore,1
2023-10-31 06:32:36 -0400,2023-10-31 06:43:06 -0400,AsleepREM,1
2023-10-31 05:28:06 -0400,2023-10-31 06:43:06 -0400,InBed,0
2023-10-31 06:43:06 -0400,2023-10-31 06:46:36 -0400,Awake,0
2023-10-31 06:46:36 -0400,2023-10-31 06:47:36 -0400,AsleepCore,1
2023-10-31 06:46:36 -0400,2023-10-31 06:47:36 -0400,InBed,0
2023-10-31 06:47:36 -0400,2023-10-31 06:52:36 -0400,Awake,0
2023-10-31 02:28:58 -0400,2023-10-31 08:00:02 -0400,InBed,0
2023-10-31 06:52:36 -0400,2023-10-31 08:02:06 -0400,AsleepCore,1
2023-10-31 08:02:06 -0400,2023-10-31 08:09:36 -0400,AsleepREM,1
2023-10-31 06:52:36 -0400,2023-10-31 08:09:36 -0400,InBed,0
2023-10-31 08:09:36 -0400,2023-10-31 08:10:36 -0400,Awake,0
2023-10-31 08:10:36 -0400,2023-10-31 08:27:36 -0400,AsleepREM,1
2023-10-31 08:10:36 -0400,2023-10-31 08:27:36 -0400,InBed,0
2023-10-31 22:22:56 -0400,2023-10-31 23:42:44 -0400,InBed,0
2023-10-31 23:42:44 -0400,2023-10-31 23:42:50 -0400,InBed,0
2023-10-31 23:46:34 -0400,2023-11-01 01:46:18 -0400,InBed,0
2023-11-01 01:48:48 -0400,2023-11-01 07:51:11 -0400,InBed,0
2023-11-01 07:51:14 -0400,2023-11-01 07:51:20 -0400,InBed,0
2023-11-01 07:52:14 -0400,2023-11-01 08:00:00 -0400,InBed,0
2023-11-01 22:31:33 -0400,2023-11-02 01:07:29 -0400,InBed,0
2023-11-02 01:07:37 -0400,2023-11-02 01:22:44 -0400,InBed,0
2023-11-02 01:22:45 -0400,2023-11-02 01:22:48 -0400,InBed,0
2023-11-02 01:23:32 -0400,2023-11-02 01:23:35 -0400,InBed,0
2023-11-02 01:23:48 -0400,2023-11-02 01:23:50 -0400,InBed,0
2023-11-02 01:40:08 -0400,2023-11-02 01:53:05 -0400,InBed,0
2023-11-02 01:53:06 -0400,2023-11-02 01:53:08 -0400,InBed,0
2023-11-02 01:53:52 -0400,2023-11-02 02:23:50 -0400,InBed,0
2023-11-02 02:23:51 -0400,2023-11-02 02:23:52 -0400,InBed,0
2023-11-02 02:24:02 -0400,2023-11-02 02:43:26 -0400,InBed,0
2023-11-02 02:43:47 -0400,2023-11-02 03:09:22 -0400,InBed,0
2023-11-02 03:09:31 -0400,2023-11-02 03:14:50 -0400,InBed,0
2023-11-02 03:20:24 -0400,2023-11-02 03:45:39 -0400,InBed,0
2023-11-02 03:46:22 -0400,2023-11-02 03:59:13 -0400,InBed,0
2023-11-02 04:00:46 -0400,2023-11-02 08:00:00 -0400,InBed,0
2023-11-04 22:25:20 -0400,2023-11-04 23:09:56 -0400,InBed,0
2023-11-04 23:36:14 -0400,2023-11-04 23:36:54 -0400,InBed,0
2023-11-04 23:42:29 -0400,2023-11-04 23:56:51 -0400,InBed,0
2023-11-04 23:56:52 -0400,2023-11-04 23:56:55 -0400,InBed,0
2023-11-04 23:57:00 -0400,2023-11-05 00:44:12 -0400,InBed,0
2023-11-05 00:44:19 -0400,2023-11-05 01:13:17 -0400,InBed,0
2023-11-05 01:14:11 -0400,2023-11-05 01:16:30 -0400,InBed,0
2023-11-05 01:17:40 -0400,2023-11-05 01:29:33 -0400,InBed,0
2023-11-05 01:51:04 -0400,2023-11-05 01:58:25 -0400,InBed,0
2023-11-05 02:16:35 -0400,2023-11-05 02:35:05 -0400,AsleepCore,1
2023-11-05 02:35:05 -0400,2023-11-05 02:47:05 -0400,AsleepDeep,1
2023-11-05 02:47:05 -0400,2023-11-05 02:53:05 -0400,AsleepCore,1
2023-11-05 02:53:05 -0400,2023-11-05 03:11:05 -0400,AsleepDeep,1
2023-11-05 03:11:05 -0400,2023-11-05 03:18:05 -0400,AsleepCore,1
2023-11-05 03:18:05 -0400,2023-11-05 03:21:05 -0400,AsleepREM,1
2023-11-05 02:16:35 -0400,2023-11-05 03:21:05 -0400,InBed,0
2023-11-05 03:21:05 -0400,2023-11-05 03:21:35 -0400,Awake,0
2023-11-05 03:21:35 -0400,2023-11-05 03:24:35 -0400,AsleepCore,1
2023-11-05 03:24:35 -0400,2023-11-05 03:33:05 -0400,AsleepREM,1
2023-11-05 03:33:05 -0400,2023-11-05 03:53:05 -0400,AsleepCore,1
2023-11-05 03:53:05 -0400,2023-11-05 03:53:35 -0400,AsleepDeep,1
2023-11-05 03:53:35 -0400,2023-11-05 04:16:05 -0400,AsleepCore,1
